Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,13963,Little Rock,AR,USA,34.733333,-92.233333,-6,81
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1982,1,1,0,0,0,0,5,-0.6,68,1009,4.6,340,0
1982,1,1,1,0,0,0,4.4,-1.7,65,1009,3.6,350,0
1982,1,1,2,0,0,0,2.2,-2.8,70,1010,4.6,350,0
1982,1,1,3,0,0,0,1.7,-3.9,67,1010,4.1,10,0
1982,1,1,4,0,0,0,0,-3.9,75,1010,5.2,360,0
1982,1,1,5,0,0,0,-0.6,-4.4,75,1011,4.1,10,0
1982,1,1,6,0,0,0,-1.1,-5,75,1011,3.6,360,0
1982,1,1,7,37,234,15,-1.1,-5.6,72,1012,3.1,30,0
1982,1,1,8,160,560,45,0.6,-5.6,64,1013,5.2,20,0
1982,1,1,9,275,556,78,2.2,-5.6,57,1013,4.1,70,0
1982,1,1,10,375,583,107,3.9,-5,53,1013,5.2,70,0
1982,1,1,11,446,621,122,4.4,-4.4,53,1013,2.6,60,0
1982,1,1,12,375,422,151,5,-4.4,51,1012,3.1,60,0
1982,1,1,13,453,707,107,6.1,-3.9,49,1012,5.7,80,0
1982,1,1,14,303,492,106,6.1,-3.3,51,1010,4.6,110,0
1982,1,1,15,187,412,77,5.6,-2.8,55,1010,4.6,120,0
1982,1,1,16,32,51,26,4.4,-2.2,62,1010,4.6,80,0
1982,1,1,17,4,7,2,2.8,-2.2,70,1010,3.6,80,0
1982,1,1,18,0,0,0,1.7,-2.2,76,1010,3.6,60,0
1982,1,1,19,0,0,0,2.2,-1.1,79,1010,4.6,80,0
1982,1,1,20,0,0,0,2.8,-1.1,76,1010,4.1,80,0
1982,1,1,21,0,0,0,2.2,-1.1,79,1010,4.1,100,0
1982,1,1,22,0,0,0,2.2,-1.1,79,1009,4.6,90,0
1982,1,1,23,0,0,0,0.6,-2.2,82,1008,3.1,80,0
1982,1,2,0,0,0,0,0.6,-1.7,85,1008,3.1,80,0
1982,1,2,1,0,0,0,1.1,-1.7,82,1007,2.6,80,0
1982,1,2,2,0,0,0,1.1,-1.1,85,1008,2.1,90,0
1982,1,2,3,0,0,0,1.1,-0.6,89,1007,2.6,60,0
1982,1,2,4,0,0,0,1.1,0,92,1006,3.6,80,0
1982,1,2,5,0,0,0,1.1,0.6,96,1005,3.1,110,0
1982,1,2,6,0,0,0,1.7,1.1,96,1005,2.6,120,0
1982,1,2,7,4,1,4,2.8,2.2,96,1004,2.6,80,0
1982,1,2,8,49,6,47,3.3,2.8,96,1003,3.6,90,0
1982,1,2,9,88,3,87,5,4.4,96,1002,3.1,100,0
1982,1,2,10,156,8,153,7.2,6.7,96,1001,0,0,0
1982,1,2,11,158,7,154,10.6,10.6,100,999,5.7,180,0
1982,1,2,12,141,6,137,10.6,10.6,100,997,1.5,220,0
1982,1,2,13,138,4,136,6.1,6.1,100,999,3.1,60,0
1982,1,2,14,90,1,90,7.2,7.2,100,998,1.5,100,0
1982,1,2,15,57,1,57,7.2,7.2,100,998,2.1,100,0
1982,1,2,16,25,9,24,7.8,7.8,100,999,0,0,0
1982,1,2,17,0,0,0,7.8,7.8,100,999,0,0,0
1982,1,2,18,0,0,0,7.8,7.8,100,999,0,0,0
1982,1,2,19,0,0,0,7.8,7.8,100,1000,0,0,0
1982,1,2,20,0,0,0,8.3,8.3,100,1000,2.1,340,0
1982,1,2,21,0,0,0,8.9,8.9,100,1001,0,0,0
1982,1,2,22,0,0,0,8.9,8.9,100,1001,0,0,0
1982,1,2,23,0,0,0,9.4,9.4,100,1001,1.5,330,0
1982,1,3,0,0,0,0,8.9,8.9,100,1001,2.6,30,0
1982,1,3,1,0,0,0,7.8,7.8,100,1001,3.1,30,0
1982,1,3,2,0,0,0,8.3,7.8,96,1002,3.1,50,0
1982,1,3,3,0,0,0,7.8,7.8,100,1001,2.6,60,0
1982,1,3,4,0,0,0,7.8,7.8,100,1000,2.6,100,0
1982,1,3,5,0,0,0,7.8,7.8,100,1000,3.1,80,0
1982,1,3,6,0,0,0,7.8,7.8,100,1000,2.1,70,0
1982,1,3,7,21,0,21,7.8,7.8,100,1000,2.6,50,0
1982,1,3,8,74,9,72,8.3,8.3,100,1001,2.6,110,0
1982,1,3,9,174,4,172,8.9,8.9,100,1000,3.6,80,0
1982,1,3,10,115,10,110,9.4,9.4,100,999,2.6,80,0
1982,1,3,11,129,1,129,9.4,9.4,100,997,3.6,20,0
1982,1,3,12,137,2,136,9.4,9.4,100,995,3.1,90,0
1982,1,3,13,125,5,122,10,10,100,993,3.1,80,0
1982,1,3,14,103,2,102,9.4,9.4,100,992,3.1,290,0
1982,1,3,15,71,3,71,9.4,9.4,100,993,2.1,290,0
1982,1,3,16,46,0,46,10,10,100,994,4.1,310,0
1982,1,3,17,3,0,3,9.4,9.4,100,995,4.1,290,0
1982,1,3,18,0,0,0,10.6,10.6,100,995,2.1,270,0
1982,1,3,19,0,0,0,11.1,11.1,100,995,3.1,250,0
1982,1,3,20,0,0,0,11.1,11.1,100,996,3.6,240,0
1982,1,3,21,0,0,0,11.7,11.1,96,997,6.2,270,0
1982,1,3,22,0,0,0,10,7.2,83,998,6.7,260,0
1982,1,3,23,0,0,0,8.9,4.4,74,1000,6.2,280,0
1982,1,4,0,0,0,0,6.7,2.2,74,1001,6.2,280,0
1982,1,4,1,0,0,0,4.4,0.6,76,1003,6.7,270,0
1982,1,4,2,0,0,0,3.3,-1.1,73,1004,6.7,280,0
1982,1,4,3,0,0,0,2.8,-2.8,67,1006,5.7,280,0
1982,1,4,4,0,0,0,2.2,-3.3,67,1007,7.2,280,0
1982,1,4,5,0,0,0,2.2,-4.4,62,1009,5.7,290,0
1982,1,4,6,0,0,0,1.7,-5,62,1010,5.2,270,0
1982,1,4,7,31,139,18,1.7,-4.4,64,1011,4.6,270,0
1982,1,4,8,162,580,42,3.3,-3.9,60,1012,5.2,270,0
1982,1,4,9,331,770,59,5,-3.3,55,1013,5.7,260,0
1982,1,4,10,466,853,72,7.8,-5,40,1013,7.7,290,0
1982,1,4,11,546,892,79,8.9,-5,37,1013,7.7,300,0
1982,1,4,12,560,897,80,10,-4.4,36,1013,5.2,290,0
1982,1,4,13,510,876,76,11.1,-5,32,1012,7.7,280,0
1982,1,4,14,398,818,65,11.7,-5.6,30,1012,7.7,280,0
1982,1,4,15,226,613,57,11.7,-6.7,27,1012,5.2,330,0
1982,1,4,16,68,301,35,10.6,-6.1,31,1012,3.1,330,0
1982,1,4,17,3,8,2,6.7,-5.6,42,1012,2.1,330,0
1982,1,4,18,0,0,0,3.3,-3.3,62,1013,2.1,150,0
1982,1,4,19,0,0,0,2.8,-2.8,67,1013,2.1,250,0
1982,1,4,20,0,0,0,2.2,-2.8,70,1013,1.5,210,0
1982,1,4,21,0,0,0,2.8,-4.4,59,1013,0,0,0
1982,1,4,22,0,0,0,1.1,-3.9,70,1013,2.1,180,0
1982,1,4,23,0,0,0,1.7,-4.4,64,1013,0,0,0
1982,1,5,0,0,0,0,0,-3.9,75,1012,0,0,0
1982,1,5,1,0,0,0,1.1,-4.4,67,1012,0,0,0
1982,1,5,2,0,0,0,1.1,-5.6,62,1012,0,0,0
1982,1,5,3,0,0,0,1.7,-5,62,1011,2.6,190,0
1982,1,5,4,0,0,0,3.3,-4.4,57,1010,4.1,190,0
1982,1,5,5,0,0,0,6.1,-5,45,1010,5.7,210,0
1982,1,5,6,0,0,0,4.4,-5,51,1010,5.2,210,0
1982,1,5,7,33,11,32,6.7,-5,44,1010,6.2,200,0
1982,1,5,8,120,217,75,6.1,-4.4,47,1010,5.2,210,0
1982,1,5,9,218,191,151,7.8,-3.3,46,1010,5.2,200,0
1982,1,5,10,293,270,168,12.8,-2.8,34,1009,8.2,200,0
1982,1,5,11,285,101,232,14.4,-2.2,32,1007,7.7,180,0
1982,1,5,12,424,477,167,13.9,-3.3,30,1005,7.7,200,0
1982,1,5,13,382,353,207,14.4,-2.2,32,1004,6.7,200,0
1982,1,5,14,145,0,145,15,-1.1,33,1003,7.7,200,0
1982,1,5,15,156,101,128,15.6,0.6,36,1003,5.7,190,0
1982,1,5,16,50,33,47,13.9,1.1,42,1002,4.1,180,0
1982,1,5,17,6,10,4,10.6,1.7,54,1003,2.6,140,0
1982,1,5,18,0,0,0,11.7,2.8,55,1003,3.1,160,0
1982,1,5,19,0,0,0,11.7,3.3,57,1002,3.1,180,0
1982,1,5,20,0,0,0,12.2,2.2,51,1002,6.2,190,0
1982,1,5,21,0,0,0,12.2,2.8,53,1002,5.7,180,0
1982,1,5,22,0,0,0,12.8,5,59,1002,6.7,190,0
1982,1,5,23,0,0,0,12.8,6.7,67,1001,6.2,200,0
1982,1,6,0,0,0,0,13.3,8.9,75,1000,5.7,200,0
1982,1,6,1,0,0,0,13.3,9.4,78,1000,7.2,200,0
1982,1,6,2,0,0,0,13.9,10,78,1000,7.7,190,0
1982,1,6,3,0,0,0,14.4,11.1,81,999,7.7,210,0
1982,1,6,4,0,0,0,15,11.7,81,999,7.2,220,0
1982,1,6,5,0,0,0,14.4,11.7,84,998,6.7,220,0
1982,1,6,6,0,0,0,15,12.2,84,999,6.2,190,0
1982,1,6,7,13,8,12,15.6,12.8,84,999,7.7,220,0
1982,1,6,8,89,58,77,16.7,13.9,84,1000,6.2,230,0
1982,1,6,9,244,346,121,18.3,13.9,75,1000,7.7,250,0
1982,1,6,10,295,247,181,19.4,13.9,70,1000,9.3,240,0
1982,1,6,11,306,281,158,20,13.3,66,1000,8.8,230,0
1982,1,6,12,486,615,155,22.2,13.3,57,999,6.2,240,0
1982,1,6,13,415,528,152,23.3,12.8,52,998,7.7,240,0
