Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,726880,Pendleton E Or Regional Ap,OR,USA,45.700000,-118.833000,-8,452
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1988,1,1,0,0,0,0,-3.9,-4.4,96,981,0.5,150,0
1988,1,1,1,0,0,0,-3.9,-4.4,96,981,1.5,50,0
1988,1,1,2,0,0,0,-3.3,-4.4,92,981,3.1,60,0
1988,1,1,3,0,0,0,-3.9,-4.4,96,981,2.6,70,0
1988,1,1,4,0,0,0,-3.9,-4.4,96,981,1.5,80,0
1988,1,1,5,0,0,0,-4.4,-5.6,92,981,1,130,0
1988,1,1,6,0,0,0,-4.4,-5.6,92,981,2.1,110,0
1988,1,1,7,8,0,8,-5.6,-6.1,96,981,1.5,50,0
1988,1,1,8,67,133,51,-6.1,-6.1,100,982,2.1,50,0
1988,1,1,9,86,20,81,-3.9,-5.6,88,982,1.5,50,0
1988,1,1,10,103,8,101,-3.9,-5,92,982,3.1,30,0
1988,1,1,11,304,425,152,-3.9,-4.4,96,981,1.5,50,0
1988,1,1,12,193,160,136,-3.9,-5.6,88,980,1.5,80,0
1988,1,1,13,133,4,132,-3.9,-6.1,85,980,2.1,90,0
1988,1,1,14,88,13,85,-3.9,-6.1,85,980,2.6,120,0
1988,1,1,15,42,1,42,-3.9,-6.1,85,979,1.5,120,0
1988,1,1,16,4,0,4,-3.9,-6.1,85,979,1.5,80,0
1988,1,1,17,0,0,0,-3.9,-6.1,85,978,2.1,170,0
1988,1,1,18,0,0,0,-3.9,-6.1,85,978,1,170,0
1988,1,1,19,0,0,0,-4.4,-6.1,88,978,1.5,240,0
1988,1,1,20,0,0,0,-4.4,-6.1,88,977,1,240,0
1988,1,1,21,0,0,0,-5.6,-7.2,88,977,2.1,20,0
1988,1,1,22,0,0,0,-5,-6.7,88,977,2.1,10,0
1988,1,1,23,0,0,0,-5,-6.1,92,977,2.1,350,0
1988,1,2,0,0,0,0,-5,-6.7,88,977,1,310,0
1988,1,2,1,0,0,0,-5,-6.1,92,977,1.5,300,0
1988,1,2,2,0,0,0,-5,-6.1,92,977,1,290,0
1988,1,2,3,0,0,0,-5.6,-6.7,92,976,2.6,160,0
1988,1,2,4,0,0,0,-5.6,-7.2,88,976,2.1,150,0
1988,1,2,5,0,0,0,-5.6,-7.2,88,976,1,90,0
1988,1,2,6,0,0,0,-5.6,-7.2,88,976,3.1,120,0
1988,1,2,7,6,0,6,-6.1,-7.8,88,976,3.1,160,0
1988,1,2,8,49,3,48,-6.1,-8.3,85,976,3.1,150,0
1988,1,2,9,132,229,78,-4.4,-6.7,85,977,2.6,160,0
1988,1,2,10,152,134,110,-3.9,-6.7,81,977,2.1,150,0
1988,1,2,11,323,640,93,-3.3,-6.1,81,976,1.5,130,0
1988,1,2,12,171,92,139,-3.3,-7.2,75,976,2.6,80,0
1988,1,2,13,124,6,122,-4.4,-7.8,78,976,2.1,100,0
1988,1,2,14,88,3,87,-5,-7.8,81,975,2.6,50,0
