Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,14733,Buffalo,NY,USA,42.933333,-78.733333,-5,215
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1980,1,1,0,0,0,0,-0.6,-2.2,89,989,3.1,280,0
1980,1,1,1,0,0,0,-0.6,-2.2,89,989,4.1,280,0
1980,1,1,2,0,0,0,-1.1,-2.8,85,989,2.6,340,0
1980,1,1,3,0,0,0,-1.1,-2.2,92,989,0,0,0
1980,1,1,4,0,0,0,-1.1,-2.8,89,988,2.1,270,0
1980,1,1,5,0,0,0,-0.6,-2.8,85,988,0,0,0
1980,1,1,6,0,0,0,-0.6,-2.2,89,988,1.5,340,0
1980,1,1,7,2,0,2,-0.6,-2.8,85,988,2.1,20,0
1980,1,1,8,35,4,35,-1.1,-2.8,89,988,2.1,70,0
1980,1,1,9,88,2,88,-0.6,-2.2,89,989,1.5,180,0
1980,1,1,10,119,5,117,0,-2.8,82,988,2.6,180,0
1980,1,1,11,157,4,155,0,-2.2,85,988,3.6,180,0
1980,1,1,12,192,2,192,0,-1.7,89,987,2.6,200,0
1980,1,1,13,155,3,154,0.6,-1.7,85,987,2.6,190,0
1980,1,1,14,121,0,121,0.6,-1.1,89,986,2.1,220,0
1980,1,1,15,79,2,78,0.6,-1.1,89,987,3.1,260,0
1980,1,1,16,25,0,25,0.6,-1.1,89,987,3.1,290,0
1980,1,1,17,0,0,0,0,-1.1,92,987,3.1,260,0
1980,1,1,18,0,0,0,-0.6,-1.7,92,987,4.6,280,0
1980,1,1,19,0,0,0,-0.6,-2.2,89,987,4.1,280,0
1980,1,1,20,0,0,0,-1.1,-2.2,92,987,3.1,300,0
1980,1,1,21,0,0,0,-1.1,-2.8,89,987,3.6,280,0
1980,1,1,22,0,0,0,-1.1,-3.3,85,987,5.2,300,0
1980,1,1,23,0,0,0,-1.1,-2.8,89,988,4.6,290,0
1980,1,2,0,0,0,0,-1.7,-3.9,85,987,3.1,290,0
1980,1,2,1,0,0,0,-1.7,-3.3,89,987,6.2,290,0
1980,1,2,2,0,0,0,-1.7,-3.3,89,987,4.6,250,0
1980,1,2,3,0,0,0,-1.1,-2.8,89,988,4.6,260,0
1980,1,2,4,0,0,0,-0.6,-7.8,59,988,4.6,210,0
1980,1,2,5,0,0,0,-1.1,-2.8,89,988,4.1,260,0
1980,1,2,6,0,0,0,-1.1,-2.8,89,988,4.6,280,0
1980,1,2,7,2,0,2,-1.1,-2.8,89,989,4.1,280,0
1980,1,2,8,35,0,35,-1.1,-2.8,89,989,3.6,270,0
1980,1,2,9,89,0,89,-0.6,-2.2,89,989,4.1,280,0
1980,1,2,10,142,0,142,-0.6,-2.2,89,990,4.1,270,0
1980,1,2,11,186,1,185,0,-2.2,85,989,3.6,270,0
1980,1,2,12,175,1,175,0,-2.8,82,989,3.6,270,0
1980,1,2,13,162,1,162,0,-2.2,85,989,4.1,280,0
1980,1,2,14,118,1,118,0,-1.7,89,989,3.1,310,0
1980,1,2,15,65,0,65,0,-1.7,89,990,3.1,310,0
1980,1,2,16,22,0,22,0,-1.7,89,990,3.6,360,0
1980,1,2,17,0,0,0,-0.6,-2.2,89,991,3.6,350,0
1980,1,2,18,0,0,0,-0.6,-1.7,92,991,3.1,360,0
1980,1,2,19,0,0,0,-1.1,-2.8,89,991,4.1,10,0
1980,1,2,20,0,0,0,-1.7,-2.8,92,992,2.6,20,0
1980,1,2,21,0,0,0,-1.7,-3.9,85,992,4.1,360,0
1980,1,2,22,0,0,0,-2.2,-5,82,992,3.6,350,0
1980,1,2,23,0,0,0,-2.2,-5,82,992,3.6,20,0
1980,1,3,0,0,0,0,-2.8,-6.1,78,992,5.2,360,0
1980,1,3,1,0,0,0,-2.8,-6.1,78,993,2.6,360,0
1980,1,3,2,0,0,0,-3.3,-6.1,81,993,2.1,50,0
1980,1,3,3,0,0,0,-3.3,-6.7,78,994,4.6,40,0
1980,1,3,4,0,0,0,-3.9,-7.8,75,994,5.2,50,0
1980,1,3,5,0,0,0,-4.4,-7.8,78,995,4.6,30,0
1980,1,3,6,0,0,0,-4.4,-8.9,71,996,5.2,30,0
1980,1,3,7,2,0,2,-4.4,-8.3,75,996,4.6,40,0
1980,1,3,8,35,0,35,-5,-7.8,81,997,2.6,20,0
1980,1,3,9,95,1,95,-5.6,-8.3,81,997,5.2,10,0
1980,1,3,10,145,0,145,-5,-9.4,71,998,5.2,360,0
1980,1,3,11,192,1,192,-5,-8.9,74,998,4.6,350,0
1980,1,3,12,196,1,196,-5,-11.1,63,998,5.2,340,0
1980,1,3,13,171,1,170,-5.6,-10.6,68,998,5.2,350,0
