Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,726770,Billings Logan Int'l Arpt,MT,USA,45.800000,-108.550000,-7,1087
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1988,1,1,0,0,0,0,-12.2,-18.9,58,902,5.2,290,0
1988,1,1,1,0,0,0,-14.4,-19.4,66,902,4.6,230,0
1988,1,1,2,0,0,0,-15,-18.9,73,902,6.2,220,0
1988,1,1,3,0,0,0,-14.4,-18.9,69,902,9.8,230,0
1988,1,1,4,0,0,0,-14.4,-18.3,73,902,9.3,240,0
1988,1,1,5,0,0,0,-14.4,-18.3,73,901,10.3,230,0
1988,1,1,6,0,0,0,-14.4,-18.3,73,901,10.3,230,0
1988,1,1,7,0,0,0,-13.9,-17.8,73,901,9.3,230,0
1988,1,1,8,50,448,16,-12.8,-17.2,70,901,9.3,230,0
1988,1,1,9,178,671,45,-10.6,-16.1,64,901,8.8,230,0
1988,1,1,10,287,773,61,-8.9,-15,62,901,8.2,230,0
1988,1,1,11,364,822,78,-6.7,-14.4,54,900,9.3,230,0
1988,1,1,12,336,732,72,-5.6,-14.4,50,900,9.3,250,0
1988,1,1,13,313,752,66,-5.6,-14.4,50,900,9.3,230,0
1988,1,1,14,228,731,40,-5.6,-14.4,50,900,7.2,220,0
1988,1,1,15,113,443,47,-6.1,-14.4,52,900,7.7,220,0
1988,1,1,16,25,136,14,-7.2,-15.6,52,900,7.7,220,0
1988,1,1,17,0,0,0,-7.8,-16.1,52,900,8.2,230,0
1988,1,1,18,0,0,0,-8.9,-16.7,54,899,8.8,240,0
1988,1,1,19,0,0,0,-8.9,-16.7,54,899,9.8,230,0
1988,1,1,20,0,0,0,-11.1,-17.2,61,899,7.2,220,0
1988,1,1,21,0,0,0,-11.1,-17.8,58,898,7.2,240,0
1988,1,1,22,0,0,0,-11.7,-17.8,61,898,7.2,240,0
